nameOrig,Recency,Frequency,MonetarySum,MonetaryAvg
C1011969727,622,1.0,190990.97,190990.97
C1011983281,427,1.0,3308.47,3308.47
C1012021030,622,1.0,32918.09,32918.09
C1012030914,666,1.0,468.84,468.84
C1012053866,430,1.0,449032.97,449032.97
C1012088201,788,0.0,0.0,0.0
C1012128627,432,4.0,169279.94740582973,42319.986851457434
C1012182900,525,1.0,2881.34,2881.34
C1012217736,603,1.0,9391.91,9391.91
C1012224839,573,1.0,186873.71,186873.71
C1012241709,667,1.0,182136.65,182136.65
C1012242942,578,1.0,314776.6,314776.6
C1012256376,599,1.0,2202.97,2202.97
C1012261943,496,1.0,10978.9,10978.9
C1012271038,619,1.0,4113.34,4113.34
C1012284475,483,1.0,103199.47,103199.47
C1012297254,673,1.0,14094.62,14094.62
C1012313246,671,1.0,1264.02,1264.02
C101235161,282,1.0,65066.12,65066.12
C1012373822,405,1.0,35474.68,35474.68
C101240858,575,1.0,325579.59,325579.59
C1012409838,459,1.0,42043.71,42043.71
C1012414236,406,1.0,4375.89,4375.89
C1012444574,613,1.0,82742.97,82742.97
C1012479135,620,1.0,28353.79,28353.79
C1012548678,533,1.0,319955.79,319955.79
C1012559217,642,1.0,19165.52,19165.52
C1012565750,505,1.0,176054.84,176054.84
C1012574937,597,1.0,11181.31,11181.31
C1012581973,292,1.0,167793.38,167793.38
C1012684649,449,1.0,438321.03,438321.03
C101268566,574,1.0,110078.04,110078.04
C1012693433,666,1.0,7445.81,7445.81
C1012722172,258,1.0,10682.57,10682.57
C1012743143,696,2.0,48217.216687965454,24108.608343982727
C1012755627,603,1.0,17619.57,17619.57
C1012760560,500,1.0,79549.14,79549.14
C1012768871,648,1.0,306163.79,306163.79
C1012777840,762,0.0,0.0,0.0
C1012779110,503,1.0,378192.23,378192.23
C1012800668,769,0.0,0.0,0.0
C1012837433,164,1.0,4826.8,4826.8
C1012871607,406,3.0,128201.63816424701,42733.879388082336
C1012875288,448,1.0,28119.08,28119.08
C1012913918,525,1.0,185.38,185.38
C1012983737,546,1.0,44116.57,44116.57
C1012988168,571,1.0,121485.48,121485.48
C1013021332,581,1.0,3230519.68,3230519.68
C1013025103,787,0.0,0.0,0.0
C1013026947,451,1.0,75781.98,75781.98
C1013036262,458,1.0,4081943.37,4081943.37
C1013042684,476,1.0,6333.07,6333.07
C1013070815,433,1.0,171617.92,171617.92
C1013074077,447,1.0,312974.82,312974.82
C1013085340,405,1.0,21889.08,21889.08
C1013092725,502,1.0,178048.97,178048.97
C101310899,578,1.0,195355.16,195355.16
C1013146932,550,1.0,7205.4,7205.4
C1013158402,604,1.0,50498.38,50498.38
C1013158605,605,1.0,69266.65,69266.65
C101316377,480,1.0,17940.83,17940.83
C1013169956,593,1.0,3021.73,3021.73
C1013193064,618,1.0,134309.5,134309.5
C1013221168,671,1.0,17812.44,17812.44
C1013227816,530,1.0,170610.02,170610.02
C1013236114,769,0.0,0.0,0.0
C1013292276,102,5.0,70417.44265820617,14083.488531641235
C1013293880,797,0.0,0.0,0.0
C1013339323,119,1.0,171300.25,171300.25
C1013341637,794,0.0,0.0,0.0
C1013352666,722,1.0,23140.6807279433,23140.6807279433
C1013359394,596,1.0,5990.33,5990.33
C1013377358,595,1.0,182755.35,182755.35
C1013384637,574,1.0,42843.05,42843.05
C1013399352,553,1.0,18288.62,18288.62
C1013416558,580,1.0,748110.95,748110.95
C1013417397,553,1.0,198538.17,198538.17
C1013429079,787,0.0,0.0,0.0
C1013432736,454,1.0,14716.65,14716.65
C1013437527,600,1.0,8802.33,8802.33
C101345332,669,1.0,128734.51,128734.51
C1013453918,572,1.0,6264.85,6264.85
C1013470747,764,0.0,0.0,0.0
C1013478317,677,1.0,199509.15,199509.15
C1013492608,624,1.0,17280.57,17280.57
C1013508147,457,1.0,125960.95,125960.95
C1013554666,472,1.0,4289.11,4289.11
C1013596629,593,1.0,21389.35,21389.35
C1013600207,434,1.0,306076.85,306076.85
C101360908,764,0.0,0.0,0.0
C1013614033,548,1.0,66573.74,66573.74
C1013643250,458,1.0,86797.96,86797.96
C1013651791,763,0.0,0.0,0.0
C1013654623,473,1.0,21493.68,21493.68
C1013687409,502,1.0,2724302.23,2724302.23
C1013726620,481,1.0,45608.17,45608.17
C10137580,412,1.0,15791.63,15791.63
C1013768510,427,3.0,517529.7916945226,172509.93056484088
C1013779131,485,1.0,128706.67,128706.67
C1013780489,547,1.0,2875.94,2875.94
C101378492,354,4.0,10587.339321375097,2646.8348303437742
C1013835362,475,1.0,78463.29,78463.29
C1013839401,648,1.0,23454.08,23454.08
C1013855749,783,0.0,0.0,0.0
C1013866694,653,1.0,34285.29,34285.29
C1013879493,523,1.0,25361.24,25361.24
C1013902689,661,1.0,4839.94,4839.94
C101396308,668,1.0,219120.9,219120.9
C1013987335,431,1.0,70273.48,70273.48
C1013998879,434,1.0,22154.18,22154.18
C1014019080,667,1.0,2396.08,2396.08
C1014021027,579,1.0,11193.18,11193.18
C1014031272,521,5.0,89254.03437453606,17850.80687490721
C1014032942,211,1.0,92793.65,92793.65
C1014046060,622,1.0,1315523.17,1315523.17
C1014069004,551,1.0,287657.92,287657.92
C1014128920,715,2.0,69547.7599928151,34773.87999640755
C1014139327,433,1.0,163893.98,163893.98
C1014215308,549,1.0,3118.68,3118.68
C1014243057,665,1.0,150564.16,150564.16
C1014251507,651,1.0,7248.29,7248.29
C1014260901,578,1.0,55660.98,55660.98
C1014268378,557,1.0,87797.45,87797.45
C1014323467,452,1.0,18189.97,18189.97
C1014327032,648,1.0,487410.18,487410.18
C1014338420,404,1.0,33534.27,33534.27
C1014340311,454,1.0,82873.3,82873.3
C1014350741,480,4.0,551359.0497921782,137839.76244804455
C1014361690,522,1.0,4465.79,4465.79
C1014368485,483,1.0,236997.13,236997.13
C1014378244,639,1.0,523618.38,523618.38
C1014420906,724,1.0,102742.06374643881,102742.06374643881
C1014421036,528,1.0,423533.46,423533.46
C1014426565,644,1.0,16995.37,16995.37
C1014445701,453,1.0,9432.14,9432.14
C1014459250,436,1.0,44685.87,44685.87
C1014465934,665,4.0,527.5439875836383,131.88599689590959
C1014466035,412,1.0,25854.21,25854.21
C1014472850,435,1.0,317808.89,317808.89
C1014506639,478,3.0,32070.796882338247,10690.265627446082
C101452023,459,1.0,6152.72,6152.72
C101455775,753,0.0,0.0,0.0
C101456263,403,1.0,133369.59,133369.59
C1014586422,601,1.0,162409.74,162409.74
C1014600886,603,1.0,80099.78,80099.78
C1014681261,769,0.0,0.0,0.0
C1014693778,456,1.0,168324.75,168324.75
C1014695568,453,1.0,56949.26,56949.26
C1014702017,768,0.0,0.0,0.0
C1014732944,405,1.0,22872.0,22872.0
C1014743527,619,1.0,3815.62,3815.62
C1014762601,526,4.0,107266.77050494269,26816.692626235672
C1014770909,553,1.0,329593.67,329593.67
C1014777557,452,1.0,405621.67,405621.67
C1014812947,595,1.0,63596.38,63596.38
C1014813424,424,1.0,64312.18,64312.18
C1014814987,580,1.0,502178.42,502178.42
C1014841166,472,1.0,4657.77,4657.77
C1014847142,458,1.0,985154.45,985154.45
C1014866367,481,1.0,256477.58,256477.58
C1014908842,386,1.0,14613.52,14613.52
C1014935257,527,1.0,15673.36,15673.36
C1014943583,675,1.0,476464.62,476464.62
C101494756,409,1.0,55676.8,55676.8
C1014962448,555,1.0,74773.38,74773.38
C1014979593,479,1.0,72164.98,72164.98
C1014998738,430,1.0,1949.61,1949.61
C1015003783,412,1.0,1677572.5,1677572.5
C101505318,485,5.0,355946.16951025405,71189.23390205081
C1015070924,189,1.0,1497161.83,1497161.83
C1015096420,771,0.0,0.0,0.0
C1015102101,432,1.0,99331.09,99331.09
C1015108626,593,1.0,6053.23,6053.23
C1015150872,433,1.0,352187.95,352187.95
C1015151361,746,0.0,0.0,0.0
C1015152520,409,1.0,600383.64,600383.64
C1015168026,481,1.0,75081.96,75081.96
C1015177011,375,1.0,1628.91,1628.91
C1015221438,594,1.0,373050.71,373050.71
C1015233834,652,1.0,185254.12,185254.12
C1015255877,432,1.0,108149.41,108149.41
C1015267574,642,1.0,89000.88,89000.88
C1015279507,428,1.0,231908.62,231908.62
C101530925,772,0.0,0.0,0.0
C1015321821,589,1.0,389245.86,389245.86
C1015395551,671,1.0,12866.9,12866.9
C1015400793,667,1.0,215683.98,215683.98
C1015408516,603,1.0,36106.78,36106.78
C1015422415,768,0.0,0.0,0.0
C1015427167,169,1.0,302307.21,302307.21
C1015444131,377,1.0,56131.81,56131.81
C1015490261,403,1.0,69228.24,69228.24
C1015504817,404,1.0,16436.29,16436.29
C1015520928,763,0.0,0.0,0.0
C1015526976,507,1.0,176899.01,176899.01
C101554713,278,1.0,1523.38,1523.38
C1015571557,233,1.0,21006.17,21006.17
C1015578778,653,1.0,410096.99,410096.99
C1015614332,790,0.0,0.0,0.0
C1015631801,790,0.0,0.0,0.0
C1015663930,765,0.0,0.0,0.0
C1015682502,577,1.0,419787.03,419787.03
C1015695582,496,1.0,60302.13,60302.13
C1015699114,498,1.0,33506.45,33506.45
C1015707225,674,1.0,45253.76,45253.76
C1015765999,436,1.0,84254.59,84254.59
C1015798013,605,1.0,1802.93,1802.93
C1015839530,405,1.0,15310.43,15310.43
C1015859967,772,0.0,0.0,0.0
C1015864054,476,1.0,14144.77,14144.77
C1015866435,627,1.0,7893.27,7893.27
C1015876507,647,1.0,232325.74,232325.74
C1015903074,433,1.0,10266.44,10266.44
C1015908001,557,1.0,149523.22,149523.22
C1015930462,549,1.0,5456.7,5456.7
C1015973641,460,1.0,5941.84,5941.84
C1015981919,502,1.0,4896189.45,4896189.45
C1016043188,674,1.0,11580.33,11580.33
C1016066121,520,1.0,115350.98,115350.98
C1016096174,525,1.0,57802.78,57802.78
C1016125528,118,1.0,256716.97,256716.97
C1016128066,622,3.0,62420.826149328226,20806.942049776077
C1016132803,764,0.0,0.0,0.0
C1016145181,760,0.0,0.0,0.0
C1016212462,572,1.0,4474.81,4474.81
C1016213143,792,0.0,0.0,0.0
C1016236296,288,1.0,130163.78,130163.78
C1016253413,591,1.0,166714.64,166714.64
C1016355296,767,0.0,0.0,0.0
C1016360121,653,1.0,223347.97,223347.97
C1016376543,619,1.0,15801.26,15801.26
C1016392618,479,1.0,25945.64,25945.64
C101639561,504,1.0,1159.74,1159.74
C1016447708,762,0.0,0.0,0.0
C1016458381,627,1.0,77731.92,77731.92
C1016467070,649,1.0,268262.23,268262.23
C101646853,676,1.0,187925.66,187925.66
C1016488588,763,0.0,0.0,0.0
C1016504744,640,1.0,1355.64,1355.64
C1016512389,787,0.0,0.0,0.0
C1016514801,639,1.0,536.32,536.32
C1016518425,642,1.0,245624.65,245624.65
C1016526655,650,1.0,731.4,731.4
C1016596995,454,1.0,213445.71,213445.71
C1016610648,763,0.0,0.0,0.0
C1016667370,788,0.0,0.0,0.0
C1016667916,410,1.0,12126.99,12126.99
C1016681133,770,0.0,0.0,0.0
C101668226,376,3.0,226790.0699726683,75596.68999088944
C1016724807,478,1.0,6319.68,6319.68
C1016741861,523,1.0,132228.35,132228.35
C1016764162,621,1.0,345802.34,345802.34
C101677237,255,1.0,1669143.57,1669143.57
C1016777253,284,1.0,52382.34,52382.34
C1016788281,793,0.0,0.0,0.0
C1016792971,623,1.0,385246.11,385246.11
C1016814086,523,1.0,5911.49,5911.49
C1016814193,413,1.0,150633.79,150633.79
C1016819117,498,1.0,49392.73,49392.73
C1016823564,292,1.0,3465.83,3465.83
C1016849184,543,1.0,8567.91,8567.91
C101685771,431,1.0,160462.32,160462.32
C1016864446,543,1.0,3084.44,3084.44
C1016865441,644,1.0,4310.78,4310.78
C1016870549,218,1.0,504590.77,504590.77
C1016886503,408,1.0,155836.93,155836.93
C1016906006,530,1.0,468664.48,468664.48
C1016983507,529,1.0,191469.79,191469.79
C1016983512,217,1.0,387313.2,387313.2
C1016997055,761,0.0,0.0,0.0
C1017001357,643,1.0,35186.09,35186.09
C1017025120,622,1.0,3461.27,3461.27
C1017029130,597,1.0,5013.41,5013.41
C1017142751,788,0.0,0.0,0.0
C1017146073,557,1.0,89043.38,89043.38
C1017186046,449,1.0,1333.46,1333.46
C101719012,687,3.0,626059.333850348,208686.44461678268
C1017190612,457,1.0,128784.74,128784.74
C1017285721,506,1.0,388079.46,388079.46
C1017329806,768,0.0,0.0,0.0
C1017341853,145,1.0,16359.71,16359.71
C1017353106,478,1.0,79771.92,79771.92
C1017360161,452,1.0,3042.3,3042.3
C1017392624,629,1.0,4194.31,4194.31
C1017405688,603,1.0,7862.56,7862.56
C1017431362,771,0.0,0.0,0.0
C1017432094,793,0.0,0.0,0.0
C1017446599,105,1.0,91882.6,91882.6
C101746102,284,1.0,11667.43,11667.43
C1017515552,509,1.0,314920.16,314920.16
C1017518819,547,1.0,116102.06,116102.06
C1017568973,668,1.0,179961.73,179961.73
C1017579499,643,1.0,18434.82,18434.82
C1017586875,504,1.0,33296.21,33296.21
C1017595545,626,1.0,103192.04,103192.04
C1017606233,557,1.0,21007.33,21007.33
C1017612551,791,0.0,0.0,0.0
C1017612751,602,1.0,20187.59,20187.59
C101765009,647,1.0,995372.79,995372.79
C1017657201,769,0.0,0.0,0.0
C1017672174,450,1.0,13544.22,13544.22
C1017675607,547,1.0,57067.75,57067.75
C1017700358,667,1.0,95671.07,95671.07
C1017749994,456,1.0,43819.26,43819.26
C1017761356,595,1.0,229384.82,229384.82
C1017763277,791,0.0,0.0,0.0
C1017784610,575,1.0,14388.79,14388.79
C1017797088,673,1.0,165971.17,165971.17
C101780262,622,1.0,5660.05,5660.05
C1017811960,497,5.0,1501907.1972353705,300381.4394470741
C1017842902,766,0.0,0.0,0.0
C1017858094,764,0.0,0.0,0.0
C1017927051,428,1.0,43616.45,43616.45
C1017940768,478,1.0,67990.19,67990.19
C1017941307,796,0.0,0.0,0.0
C101794518,790,0.0,0.0,0.0
C1017955335,788,0.0,0.0,0.0
C1017996962,604,1.0,3250.87,3250.87
C1018010415,760,0.0,0.0,0.0
C1018061779,766,0.0,0.0,0.0
C1018085958,764,0.0,0.0,0.0
C1018129566,454,1.0,20490.75,20490.75
C1018129929,627,1.0,4634.34,4634.34
C1018135688,577,5.0,36321.31506407381,7264.263012814762
C101814286,667,1.0,133057.19,133057.19
C1018153086,479,1.0,14028.42,14028.42
C1018159025,409,1.0,207242.07,207242.07
C1018184135,217,1.0,221270.67,221270.67
C1018201321,667,1.0,263599.38,263599.38
C1018216079,672,1.0,173220.59,173220.59
C1018222782,292,1.0,3384.29,3384.29
C1018232501,452,1.0,5503.78,5503.78
C1018239212,648,1.0,321495.45,321495.45
C101824699,476,1.0,128508.14,128508.14
C1018251683,600,1.0,107234.2,107234.2
C1018256324,761,0.0,0.0,0.0
C1018280990,601,1.0,298389.16,298389.16
C1018329667,574,1.0,8448.67,8448.67
C1018352058,785,0.0,0.0,0.0
C1018386793,552,1.0,2379.53,2379.53
C1018390517,575,1.0,61865.01,61865.01
C1018410409,410,1.0,58061.8,58061.8
C101842297,652,1.0,500312.64,500312.64
C1018430440,650,1.0,626163.71,626163.71
C1018439586,355,1.0,6522.36,6522.36
C1018470511,450,1.0,689865.21,689865.21
C1018477678,460,1.0,22915.19,22915.19
C1018532742,551,1.0,140679.05,140679.05
C1018537205,429,1.0,253647.55,253647.55
C1018546478,402,1.0,334816.54,334816.54
C101857441,605,1.0,11920.0,11920.0
C1018576747,410,1.0,164829.27,164829.27
C1018598751,524,1.0,186471.83,186471.83
C1018601490,786,0.0,0.0,0.0
C1018613594,597,1.0,282908.76,282908.76
C1018633405,651,1.0,11237.42,11237.42
C1018643808,768,0.0,0.0,0.0
C1018675953,529,1.0,3297839.15,3297839.15
C1018679485,578,1.0,12319.05,12319.05
C1018704670,760,0.0,0.0,0.0
C1018707915,499,1.0,173525.03,173525.03
C1018765922,533,1.0,410423.92,410423.92
C1018766350,451,1.0,90332.32,90332.32
C1018772082,482,1.0,162509.32,162509.32
C1018878206,547,1.0,80586.45,80586.45
C1018879801,666,1.0,5558.73,5558.73
C1018880234,458,1.0,94961.21,94961.21
C1018923964,434,1.0,254345.43,254345.43
C1018943485,557,1.0,23754.87,23754.87
C1018949532,457,1.0,314154.88,314154.88
C1018969289,547,1.0,128625.88,128625.88
C1018986659,555,1.0,213034.57,213034.57
C1019005623,399,1.0,653.29,653.29
C1019011166,457,1.0,45807.98,45807.98
C1019035795,765,0.0,0.0,0.0
C1019049241,567,1.0,4598.69,4598.69
C101905358,792,0.0,0.0,0.0
C1019057843,523,1.0,213728.24,213728.24
C1019072270,475,1.0,19584.3,19584.3
C1019120294,652,1.0,22434.71,22434.71
C1019149959,431,1.0,281732.29,281732.29
C1019150934,556,1.0,277549.44,277549.44
C1019174048,572,1.0,2409.77,2409.77
C1019216625,435,1.0,12502.91,12502.91
C1019228044,526,1.0,13439.59,13439.59
C101927068,460,1.0,123106.58,123106.58
C1019273941,508,1.0,181652.31,181652.31
C1019283912,473,1.0,333102.34,333102.34
C101932559,453,1.0,15212.69,15212.69
C1019332965,598,1.0,22430.16,22430.16
C1019361596,576,1.0,566718.44,566718.44
C1019365027,765,0.0,0.0,0.0
C1019370565,618,1.0,265181.58,265181.58
C1019385927,379,4.0,958613.8868925653,239653.47172314132
C1019407326,624,1.0,19596.81,19596.81
C1019460889,145,1.0,21890.05,21890.05
C1019480393,500,1.0,2545.28,2545.28
C1019517423,407,1.0,117528.27,117528.27
C1019524539,498,1.0,11282.43,11282.43
C1019528526,573,1.0,6374.01,6374.01
C1019533565,481,1.0,147600.43,147600.43
C1019535522,262,1.0,304018.75,304018.75
C1019561377,460,1.0,41474.29,41474.29
C101957107,574,1.0,279408.48,279408.48
C1019585843,403,1.0,933.8,933.8
C1019606860,763,0.0,0.0,0.0
C1019663910,548,1.0,448491.9,448491.9
C1019697137,788,0.0,0.0,0.0
C101971390,796,0.0,0.0,0.0
C1019731526,687,1.0,15203.1,15203.1
C1019732406,647,1.0,10059.33,10059.33
C1019732700,669,1.0,6141.58,6141.58
C1019762127,797,0.0,0.0,0.0
C1019775846,792,0.0,0.0,0.0
C1019785499,482,1.0,15816.11,15816.11
C1019834060,528,1.0,72951.76,72951.76
C1019835211,478,1.0,193873.31,193873.31
C1019835526,547,1.0,18072.99,18072.99
C1019841422,433,1.0,339652.19,339652.19
C1019856041,426,1.0,76808.18,76808.18
C101985911,595,1.0,88361.59,88361.59
C1019891611,616,1.0,20259.98,20259.98
C1019892757,426,1.0,1651.75,1651.75
C1019911879,549,1.0,4545.71,4545.71
C1019914392,762,0.0,0.0,0.0
C1019916893,194,1.0,125216.91,125216.91
C1019917660,292,1.0,21894.14,21894.14
C1019953514,504,1.0,7331.75,7331.75
C1019972664,523,1.0,15412.71,15412.71
C1019977568,573,1.0,352580.61,352580.61
C1019990260,523,1.0,6596.26,6596.26
C1019994033,530,1.0,173114.43,173114.43
C1019998443,666,1.0,67001.22,67001.22
C1020044432,523,1.0,281185.42,281185.42
C1020064300,567,1.0,49504.17,49504.17
C1020073805,672,1.0,62387.08,62387.08
C102009019,596,1.0,81676.73,81676.73
C1020094753,91,1.0,110084.49,110084.49
C1020143904,120,1.0,247619.11,247619.11
C1020148943,479,1.0,2892.49,2892.49
C1020186566,485,1.0,235390.49,235390.49
C102018773,595,1.0,6449.23,6449.23
C1020188121,626,1.0,31545.67,31545.67
C1020189400,643,1.0,92071.54,92071.54
C1020215892,460,1.0,104985.5,104985.5
C1020236664,437,1.0,495502.55,495502.55
C10202422,571,1.0,4152.18,4152.18
C1020271704,619,1.0,325862.12,325862.12
C1020288600,666,1.0,2386.66,2386.66
C1020291817,550,1.0,197373.06,197373.06
C102034164,548,1.0,52162.2,52162.2
C1020347755,551,1.0,23365.41,23365.41
C102035278,740,1.0,24471.67617486769,24471.67617486769
C1020388714,650,1.0,167135.28,167135.28
C102039533,548,1.0,156197.79,156197.79
C1020406592,617,1.0,2373.67,2373.67
C102045391,437,1.0,87219.6,87219.6
C1020456190,790,0.0,0.0,0.0
C1020458113,567,3.0,14413.295817858432,4804.431939286144
C1020460053,647,1.0,27898.51,27898.51
C1020473360,551,1.0,378.31,378.31
C1020493854,622,1.0,13452.69,13452.69
C1020528799,572,1.0,7838.75,7838.75
C1020583699,786,0.0,0.0,0.0
C1020676103,275,1.0,621.14,621.14
C1020714224,383,1.0,100812.87,100812.87
C1020732746,768,0.0,0.0,0.0
C1020734167,256,1.0,774.91,774.91
C1020761519,408,1.0,25056.68,25056.68
C1020795243,500,4.0,722650.7927923064,180662.6981980766
C1020819022,790,0.0,0.0,0.0
C1020831145,547,1.0,156151.95,156151.95
C1020898054,306,1.0,87116.89,87116.89
C1020904394,553,1.0,137043.94,137043.94
C1020929689,623,1.0,198668.91,198668.91
C1020929764,702,2.0,25040.330837942238,12520.165418971119
C1020939005,452,1.0,22583.38,22583.38
C1020947183,554,3.0,397469.4894542602,132489.82981808673
C1020947778,675,1.0,10074.78,10074.78
C1020959565,712,1.0,98243.94,98243.94
C1021010073,402,1.0,144808.28,144808.28
C1021042957,620,1.0,13873.05,13873.05
C1021056822,575,1.0,119931.53,119931.53
C1021073837,644,1.0,56583.82,56583.82
C1021116884,266,1.0,140216.4,140216.4
C102114102,789,0.0,0.0,0.0
C102118632,580,1.0,30664.34,30664.34
C1021187879,665,1.0,80441.17,80441.17
C1021195729,724,1.0,215036.39236281015,215036.39236281015
C1021256510,527,1.0,3423.68,3423.68
C1021260296,436,1.0,4104.59,4104.59
C1021260679,357,3.0,1204149.3286046607,401383.1095348869
C1021268357,599,1.0,45522.18,45522.18
C1021270079,459,1.0,133982.78,133982.78
C1021314422,746,0.0,0.0,0.0
C1021344563,141,3.0,263943.0179237249,87981.00597457496
C102136463,408,1.0,1788.05,1788.05
C10214021,792,0.0,0.0,0.0
C1021409788,474,1.0,89022.33,89022.33
C1021428621,475,1.0,115491.55,115491.55
C1021437631,437,1.0,14599.53,14599.53
C1021438298,523,1.0,308213.93,308213.93
C1021466324,643,1.0,13875.48,13875.48
C1021485587,122,1.0,245965.71,245965.71
C1021553422,412,1.0,239964.51,239964.51
C1021575286,403,1.0,125956.62,125956.62
C1021614936,760,0.0,0.0,0.0
C1021648497,596,1.0,167625.24,167625.24
C1021669626,771,0.0,0.0,0.0
C1021682401,209,1.0,11582.68,11582.68
C1021714089,502,1.0,122978.68,122978.68
C1021765592,428,1.0,466416.08,466416.08
C1021767730,625,1.0,47911.12,47911.12
C102181438,221,1.0,201364.24,201364.24
C1021829415,599,1.0,20995.56,20995.56
C1021834139,502,1.0,14392.25,14392.25
C1021869131,649,1.0,84938.71,84938.71
C1021884319,620,1.0,6572.7,6572.7
C102189206,502,1.0,10000000.0,10000000.0
C1021909555,211,1.0,171152.51,171152.51
C1021936016,435,1.0,18411.47,18411.47
C1021938148,764,0.0,0.0,0.0
C1021940241,549,1.0,15348.12,15348.12
C1021940901,675,1.0,88825.23,88825.23
C1021985274,427,1.0,27747.09,27747.09
C1021986578,481,4.0,1307056.653001191,326764.1632502978
C1021988048,518,1.0,6599.84,6599.84
C1022012574,453,1.0,170045.35,170045.35
C102201756,425,1.0,252097.31,252097.31
C1022028516,219,1.0,1264.71,1264.71
C1022133084,664,1.0,157015.09,157015.09
C1022144971,602,1.0,84241.42,84241.42
C1022155430,644,1.0,46973.73,46973.73
C1022158115,620,1.0,632471.44,632471.44
C1022159557,402,1.0,3095.63,3095.63
C1022166898,674,1.0,16917.6,16917.6
C1022168245,409,1.0,119233.93,119233.93
C1022171486,787,0.0,0.0,0.0
C1022173808,577,3.0,833986.7731570823,277995.5910523608
C1022190693,428,1.0,4717.32,4717.32
C1022204389,626,1.0,47535.62,47535.62
C1022213218,530,1.0,173707.51,173707.51
C1022229878,793,0.0,0.0,0.0
C102224528,787,0.0,0.0,0.0
C1022257641,761,0.0,0.0,0.0
C1022267892,646,1.0,182894.21,182894.21
C1022270850,673,1.0,392698.11,392698.11
C1022285237,618,1.0,299.09,299.09
C1022295653,119,1.0,197127.34,197127.34
C1022323551,666,1.0,57562.05,57562.05
C1022334681,547,1.0,240110.43,240110.43
C1022342730,623,1.0,189367.92,189367.92
C102235010,358,3.0,633385.1608963902,211128.3869654634
C1022351586,211,1.0,5057.46,5057.46
C1022357867,629,1.0,284440.94,284440.94
C1022364847,503,1.0,7260.46,7260.46
